LTd_history,itv_LT,itv_LL,anm_develop_time
"[ 1.36796215e-04  1.15570159e-04  9.46218517e-05  1.02934846e-04
  9.09942499e-05  3.76752180e-05 -7.95210139e-05  9.20001804e-05]",0.0036172703326257088,0.22427076062279394,62
"[ 1.54865154e-04  1.36796215e-04  1.15570159e-04  9.29292151e-05
  7.96144634e-05  5.76837131e-05 -8.00804475e-05  6.20261525e-05]",0.0036172703326257088,0.22788803095541965,63
"[ 1.82500571e-04  1.54865154e-04  1.36796215e-04  9.46218517e-05
  8.60778595e-05  7.77070778e-05 -7.68998936e-05  1.58926053e-05]",0.0036172703326257088,0.23150530128804536,64
"[ 1.99186856e-04  1.82500571e-04  1.54865154e-04  1.15570159e-04
  9.56374970e-05  7.13286933e-05 -8.61229526e-05 -4.19926561e-06]",0.0036172703326257088,0.23512257162067107,65
"[ 2.22240902e-04  1.99186856e-04  1.82500571e-04  1.36796215e-04
  1.02934846e-04  8.69329802e-05 -6.27865930e-05 -1.29686218e-05]",0.0036172703326257088,0.23873984195329678,66
"[ 2.57934335e-04  2.22240902e-04  1.99186856e-04  1.54865154e-04
  9.29292151e-05  8.25522285e-05 -5.90785430e-05 -1.35842589e-05]",0.0036172703326257088,0.2423571122859225,67
"[ 2.85371378e-04  2.57934335e-04  2.22240902e-04  1.82500571e-04
  9.46218517e-05  1.05075564e-04 -4.34914961e-05 -2.36318462e-05]",0.0036172703326257088,0.2459743826185482,68
"[ 2.79813405e-04  2.85371378e-04  2.57934335e-04  1.99186856e-04
  1.15570159e-04  1.10170958e-04 -1.83927260e-05 -1.18152059e-05]",0.0036172703326257088,0.24959165295117391,69
"[ 2.85055837e-04  2.79813405e-04  2.85371378e-04  2.22240902e-04
  1.36796215e-04  9.09942499e-05 -3.35090776e-06  1.58305546e-05]",0.0036172703326257088,0.2532089232837996,70
"[ 2.83606721e-04  2.85055837e-04  2.79813405e-04  2.57934335e-04
  1.54865154e-04  7.96144634e-05 -2.77943307e-05  4.76327952e-05]",0.0036172703326257088,0.25682619361642534,71
"[ 3.12034297e-04  2.83606721e-04  2.85055837e-04  2.85371378e-04
  1.82500571e-04  8.60778595e-05 -4.96628688e-05  6.03824555e-05]",0.0036172703326257088,0.26044346394905105,72
"[ 3.27021301e-04  3.12034297e-04  2.83606721e-04  2.79813405e-04
  1.99186856e-04  9.56374970e-05 -4.47442906e-05  6.85510413e-05]",0.0036172703326257088,0.26406073428167676,73
"[ 3.65611011e-04  3.27021301e-04  3.12034297e-04  2.85055837e-04
  2.22240902e-04  1.02934846e-04 -2.58716188e-05  6.30750290e-05]",0.0036172703326257088,0.26767800461430247,74
"[4.20624169e-04 3.65611011e-04 3.27021301e-04 2.83606721e-04
 2.57934335e-04 9.29292151e-05 1.48717971e-05 6.10523658e-05]",0.0036172703326257088,0.2712952749469282,75
"[4.84498850e-04 4.20624169e-04 3.65611011e-04 3.12034297e-04
 2.85371378e-04 9.46218517e-05 1.35274556e-05 3.46932604e-05]",0.0036172703326257088,0.2749125452795539,76
"[5.17080703e-04 4.84498850e-04 4.20624169e-04 3.27021301e-04
 2.79813405e-04 1.15570159e-04 1.77660930e-05 4.62374933e-06]",0.0036172703326257088,0.2785298156121796,77
"[ 5.72556551e-04  5.17080703e-04  4.84498850e-04  3.65611011e-04
  2.85055837e-04  1.36796215e-04  3.76752180e-05 -1.82027796e-05]",0.0036172703326257088,0.2821470859448053,78
"[ 6.16955617e-04  5.72556551e-04  5.17080703e-04  4.20624169e-04
  2.83606721e-04  1.54865154e-04  5.76837131e-05 -4.17492723e-05]",0.0036172703326257088,0.285764356277431,79
"[ 6.54935153e-04  6.16955617e-04  5.72556551e-04  4.84498850e-04
  3.12034297e-04  1.82500571e-04  7.77070778e-05 -8.72457002e-05]",0.0036172703326257088,0.28938162661005673,80
"[ 6.60821069e-04  6.54935153e-04  6.16955617e-04  5.17080703e-04
  3.27021301e-04  1.99186856e-04  7.13286933e-05 -1.16075286e-04]",0.0036172703326257088,0.2929988969426824,81
"[ 6.67966404e-04  6.60821069e-04  6.54935153e-04  5.72556551e-04
  3.65611011e-04  2.22240902e-04  8.69329802e-05 -1.46572301e-04]",0.0036172703326257088,0.2966161672753081,82
"[ 6.70844959e-04  6.67966404e-04  6.60821069e-04  6.16955617e-04
  4.20624169e-04  2.57934335e-04  8.25522285e-05 -1.53625973e-04]",0.0036172703326257088,0.3002334376079338,83
"[ 0.00066829  0.00067084  0.00066797  0.00065494  0.0004845   0.00028537
  0.00010508 -0.00015032]",0.0036172703326257088,0.3038507079405595,84
"[ 0.00066424  0.00066829  0.00067084  0.00066082  0.00051708  0.00027981
  0.00011017 -0.00013605]",0.0036172703326257088,0.3074679782731852,85
"[ 6.72929209e-04  6.64236924e-04  6.68286366e-04  6.67966404e-04
  5.72556551e-04  2.85055837e-04  9.09942499e-05 -1.13171292e-04]",0.0036172703326257088,0.31108524860581094,86
"[ 6.68651760e-04  6.72929209e-04  6.64236924e-04  6.70844959e-04
  6.16955617e-04  2.83606721e-04  7.96144634e-05 -1.10284292e-04]",0.0036172703326257088,0.31470251893843665,87
"[ 6.90301593e-04  6.68651760e-04  6.72929209e-04  6.68286366e-04
  6.54935153e-04  3.12034297e-04  8.60778595e-05 -1.17880583e-04]",0.0036172703326257088,0.31831978927106236,88
"[ 7.25468388e-04  6.90301593e-04  6.68651760e-04  6.64236924e-04
  6.60821069e-04  3.27021301e-04  9.56374970e-05 -1.02809878e-04]",0.0036172703326257088,0.32193705960368807,89
"[ 7.47285943e-04  7.25468388e-04  6.90301593e-04  6.72929209e-04
  6.67966404e-04  3.65611011e-04  1.02934846e-04 -8.84634689e-05]",0.0036172703326257088,0.3255543299363138,90
"[ 7.82441932e-04  7.47285943e-04  7.25468388e-04  6.68651760e-04
  6.70844959e-04  4.20624169e-04  9.29292151e-05 -9.95821409e-05]",0.0036172703326257088,0.3291716002689395,91
"[ 8.07354144e-04  7.82441932e-04  7.47285943e-04  6.90301593e-04
  6.68286366e-04  4.84498850e-04  9.46218517e-05 -8.38647054e-05]",0.0036172703326257088,0.3327888706015652,92
"[-1.59965669e-05  8.07354144e-04  7.82441932e-04  7.25468388e-04
  6.64236924e-04  5.17080703e-04  1.15570159e-04 -7.85893625e-05]",0.0,0.0,0
"[-1.59765752e-05 -1.59965669e-05  8.07354144e-04  7.47285943e-04
  6.72929209e-04  5.72556551e-04  1.36796215e-04 -7.95210139e-05]",0.0,0.0,0
"[-4.66091953e-05 -1.59765752e-05 -1.59965669e-05  7.82441932e-04
  6.68651760e-04  6.16955617e-04  1.54865154e-04 -8.00804475e-05]",0.0,0.0,0
"[-7.33893985e-05 -4.66091953e-05 -1.59765752e-05  8.07354144e-04
  6.90301593e-04  6.54935153e-04  1.82500571e-04 -7.68998936e-05]",0.0,0.0,0
"[-1.01444668e-04 -7.33893985e-05 -4.66091953e-05 -1.59965669e-05
  7.25468388e-04  6.60821069e-04  1.99186856e-04 -8.61229526e-05]",0.0,0.0,0
"[-1.02840101e-04 -1.01444668e-04 -7.33893985e-05 -1.59765752e-05
  7.47285943e-04  6.67966404e-04  2.22240902e-04 -6.27865930e-05]",0.0,0.0,0
"[-9.62359885e-05 -1.02840101e-04 -1.01444668e-04 -4.66091953e-05
  7.82441932e-04  6.70844959e-04  2.57934335e-04 -5.90785430e-05]",0.0,0.0,0
"[-1.07560442e-04 -9.62359885e-05 -1.02840101e-04 -7.33893985e-05
  8.07354144e-04  6.68286366e-04  2.85371378e-04 -4.34914961e-05]",0.0,0.0,0
"[-9.76710124e-05 -1.07560442e-04 -9.62359885e-05 -1.01444668e-04
 -1.59965669e-05  6.64236924e-04  2.79813405e-04 -1.83927260e-05]",0.0,0.0,0
"[-5.69780686e-05 -9.76710124e-05 -1.07560442e-04 -1.02840101e-04
 -1.59765752e-05  6.72929209e-04  2.85055837e-04 -3.35090776e-06]",0.0,0.0,0
"[-2.86900548e-05 -5.69780686e-05 -9.76710124e-05 -9.62359885e-05
 -4.66091953e-05  6.68651760e-04  2.83606721e-04 -2.77943307e-05]",0.0,0.0,0
"[-1.80456647e-05 -2.86900548e-05 -5.69780686e-05 -1.07560442e-04
 -7.33893985e-05  6.90301593e-04  3.12034297e-04 -4.96628688e-05]",0.0,0.0,0
"[ 9.51459322e-06 -1.80456647e-05 -2.86900548e-05 -9.76710124e-05
 -1.01444668e-04  7.25468388e-04  3.27021301e-04 -4.47442906e-05]",0.0,0.0,0
"[ 3.29427348e-05  9.51459322e-06 -1.80456647e-05 -5.69780686e-05
 -1.02840101e-04  7.47285943e-04  3.65611011e-04 -2.58716188e-05]",0.0,0.0,0
"[ 3.19170027e-05  3.29427348e-05  9.51459322e-06 -2.86900548e-05
 -9.62359885e-05  7.82441932e-04  4.20624169e-04  1.48717971e-05]",0.0,0.0,0
"[ 4.61342429e-05  3.19170027e-05  3.29427348e-05 -1.80456647e-05
 -1.07560442e-04  8.07354144e-04  4.84498850e-04  1.35274556e-05]",0.0,0.0,0
"[ 7.23982086e-05  4.61342429e-05  3.19170027e-05  9.51459322e-06
 -9.76710124e-05 -1.59965669e-05  5.17080703e-04  1.77660930e-05]",0.0,0.0,0
"[ 9.03702452e-05  7.23982086e-05  4.61342429e-05  3.29427348e-05
 -5.69780686e-05 -1.59765752e-05  5.72556551e-04  3.76752180e-05]",0.0,0.0,0
"[ 8.30335575e-05  9.03702452e-05  7.23982086e-05  3.19170027e-05
 -2.86900548e-05 -4.66091953e-05  6.16955617e-04  5.76837131e-05]",0.0,0.0,0
"[ 7.97349027e-05  8.30335575e-05  9.03702452e-05  4.61342429e-05
 -1.80456647e-05 -7.33893985e-05  6.54935153e-04  7.77070778e-05]",0.0,0.0,0
"[ 8.21959687e-05  7.97349027e-05  8.30335575e-05  7.23982086e-05
  9.51459322e-06 -1.01444668e-04  6.60821069e-04  7.13286933e-05]",0.0,0.0,0
"[ 7.79831735e-05  8.21959687e-05  7.97349027e-05  9.03702452e-05
  3.29427348e-05 -1.02840101e-04  6.67966404e-04  8.69329802e-05]",0.0,0.0,0
"[ 6.28850034e-05  7.79831735e-05  8.21959687e-05  8.30335575e-05
  3.19170027e-05 -9.62359885e-05  6.70844959e-04  8.25522285e-05]",0.0,0.0,0
"[ 4.85058658e-05  6.28850034e-05  7.79831735e-05  7.97349027e-05
  4.61342429e-05 -1.07560442e-04  6.68286366e-04  1.05075564e-04]",0.0,0.0,0
"[ 4.89233383e-05  4.85058658e-05  6.28850034e-05  8.21959687e-05
  7.23982086e-05 -9.76710124e-05  6.64236924e-04  1.10170958e-04]",0.0,0.0,0
"[ 4.92265632e-05  4.89233383e-05  4.85058658e-05  7.79831735e-05
  9.03702452e-05 -5.69780686e-05  6.72929209e-04  9.09942499e-05]",0.0,0.0,0
"[ 5.73714528e-05  4.92265632e-05  4.89233383e-05  6.28850034e-05
  8.30335575e-05 -2.86900548e-05  6.68651760e-04  7.96144634e-05]",0.0,0.0,0
"[ 7.77208560e-05  5.73714528e-05  4.92265632e-05  4.85058658e-05
  7.97349027e-05 -1.80456647e-05  6.90301593e-04  8.60778595e-05]",0.0,0.0,0
"[8.73720128e-05 7.77208560e-05 5.73714528e-05 4.89233383e-05
 8.21959687e-05 9.51459322e-06 7.25468388e-04 9.56374970e-05]",0.0,0.0,0
"[8.34618495e-05 8.73720128e-05 7.77208560e-05 4.92265632e-05
 7.79831735e-05 3.29427348e-05 7.47285943e-04 1.02934846e-04]",0.0,0.0,0
"[9.43086359e-05 8.34618495e-05 8.73720128e-05 5.73714528e-05
 6.28850034e-05 3.19170027e-05 7.82441932e-04 9.29292151e-05]",0.0,0.0,0
"[1.06659279e-04 9.43086359e-05 8.34618495e-05 7.77208560e-05
 4.85058658e-05 4.61342429e-05 8.07354144e-04 9.46218517e-05]",0.0,0.0,0
"[ 1.14847742e-04  1.06659279e-04  9.43086359e-05  8.73720128e-05
  4.89233383e-05  7.23982086e-05 -1.59965669e-05  1.15570159e-04]",0.0,0.0,0
"[ 1.41261575e-04  1.14847742e-04  1.06659279e-04  8.34618495e-05
  4.92265632e-05  9.03702452e-05 -1.59765752e-05  1.36796215e-04]",0.0,0.0,0
"[ 1.67208717e-04  1.41261575e-04  1.14847742e-04  9.43086359e-05
  5.73714528e-05  8.30335575e-05 -4.66091953e-05  1.54865154e-04]",0.0,0.0,0
"[ 1.87579493e-04  1.67208717e-04  1.41261575e-04  1.06659279e-04
  7.77208560e-05  7.97349027e-05 -7.33893985e-05  1.82500571e-04]",0.0,0.0,0
"[ 1.94254867e-04  1.87579493e-04  1.67208717e-04  1.14847742e-04
  8.73720128e-05  8.21959687e-05 -1.01444668e-04  1.99186856e-04]",0.0,0.0,0
"[ 1.76772057e-04  1.94254867e-04  1.87579493e-04  1.41261575e-04
  8.34618495e-05  7.79831735e-05 -1.02840101e-04  2.22240902e-04]",0.0,0.0,0
"[ 1.33298436e-04  1.76772057e-04  1.94254867e-04  1.67208717e-04
  9.43086359e-05  6.28850034e-05 -9.62359885e-05  2.57934335e-04]",0.0,0.0,0
"[ 9.90136151e-05  1.33298436e-04  1.76772057e-04  1.87579493e-04
  1.06659279e-04  4.85058658e-05 -1.07560442e-04  2.85371378e-04]",0.0,0.0,0
"[ 1.00308141e-04  9.90136151e-05  1.33298436e-04  1.94254867e-04
  1.14847742e-04  4.89233383e-05 -9.76710124e-05  2.79813405e-04]",0.0,0.0,0
"[ 1.40216812e-04  1.00308141e-04  9.90136151e-05  1.76772057e-04
  1.41261575e-04  4.92265632e-05 -5.69780686e-05  2.85055837e-04]",0.0,0.0,0
"[ 1.30676323e-04  1.40216812e-04  1.00308141e-04  1.33298436e-04
  1.67208717e-04  5.73714528e-05 -2.86900548e-05  2.83606721e-04]",0.0,0.0,0
"[ 1.44529013e-04  1.30676323e-04  1.40216812e-04  9.90136151e-05
  1.87579493e-04  7.77208560e-05 -1.80456647e-05  3.12034297e-04]",0.0,0.0,0
"[1.60239870e-04 1.44529013e-04 1.30676323e-04 1.00308141e-04
 1.94254867e-04 8.73720128e-05 9.51459322e-06 3.27021301e-04]",0.0,0.0,0
"[1.77172325e-04 1.60239870e-04 1.44529013e-04 1.40216812e-04
 1.76772057e-04 8.34618495e-05 3.29427348e-05 3.65611011e-04]",0.0,0.0,0
"[1.77988816e-04 1.77172325e-04 1.60239870e-04 1.30676323e-04
 1.33298436e-04 9.43086359e-05 3.19170027e-05 4.20624169e-04]",0.0,0.0,0
"[1.70138397e-04 1.77988816e-04 1.77172325e-04 1.44529013e-04
 9.90136151e-05 1.06659279e-04 4.61342429e-05 4.84498850e-04]",0.0,0.0,0
"[1.94281035e-04 1.70138397e-04 1.77988816e-04 1.60239870e-04
 1.00308141e-04 1.14847742e-04 7.23982086e-05 5.17080703e-04]",0.0,0.0,0
"[1.83730231e-04 1.94281035e-04 1.70138397e-04 1.77172325e-04
 1.40216812e-04 1.41261575e-04 9.03702452e-05 5.72556551e-04]",0.0,0.0,0
"[1.76560457e-04 1.83730231e-04 1.94281035e-04 1.77988816e-04
 1.30676323e-04 1.67208717e-04 8.30335575e-05 6.16955617e-04]",0.0,0.0,0
"[1.57234331e-04 1.76560457e-04 1.83730231e-04 1.70138397e-04
 1.44529013e-04 1.87579493e-04 7.97349027e-05 6.54935153e-04]",0.0,0.0,0
"[1.43907217e-04 1.57234331e-04 1.76560457e-04 1.94281035e-04
 1.60239870e-04 1.94254867e-04 8.21959687e-05 6.60821069e-04]",0.0,0.0,0
"[1.57500431e-04 1.43907217e-04 1.57234331e-04 1.83730231e-04
 1.77172325e-04 1.76772057e-04 7.79831735e-05 6.67966404e-04]",0.0,0.0,0
"[1.48142496e-04 1.57500431e-04 1.43907217e-04 1.76560457e-04
 1.77988816e-04 1.33298436e-04 6.28850034e-05 6.70844959e-04]",0.0,0.0,0
"[1.32778588e-04 1.48142496e-04 1.57500431e-04 1.57234331e-04
 1.70138397e-04 9.90136151e-05 4.85058658e-05 6.68286366e-04]",0.0,0.0,0
"[9.44040283e-05 1.32778588e-04 1.48142496e-04 1.43907217e-04
 1.94281035e-04 1.00308141e-04 4.89233383e-05 6.64236924e-04]",0.0,0.0,0
"[7.63195370e-05 9.44040283e-05 1.32778588e-04 1.57500431e-04
 1.83730231e-04 1.40216812e-04 4.92265632e-05 6.72929209e-04]",0.0,0.0,0
"[6.81391376e-05 7.63195370e-05 9.44040283e-05 1.48142496e-04
 1.76560457e-04 1.30676323e-04 5.73714528e-05 6.68651760e-04]",0.0,0.0,0
"[5.37393196e-05 6.81391376e-05 7.63195370e-05 1.32778588e-04
 1.57234331e-04 1.44529013e-04 7.77208560e-05 6.90301593e-04]",0.0,0.0,0
"[5.46780863e-05 5.37393196e-05 6.81391376e-05 9.44040283e-05
 1.43907217e-04 1.60239870e-04 8.73720128e-05 7.25468388e-04]",0.0,0.0,0
"[3.97676677e-05 5.46780863e-05 5.37393196e-05 7.63195370e-05
 1.57500431e-04 1.77172325e-04 8.34618495e-05 7.47285943e-04]",0.0,0.0,0
"[-5.07397664e-06  3.97676677e-05  5.46780863e-05  6.81391376e-05
  1.48142496e-04  1.77988816e-04  9.43086359e-05  7.82441932e-04]",0.0,0.0,0
"[-1.63104404e-05 -5.07397664e-06  3.97676677e-05  5.37393196e-05
  1.32778588e-04  1.70138397e-04  1.06659279e-04  8.07354144e-04]",0.0,0.0,0
"[-2.80283135e-05 -1.63104404e-05 -5.07397664e-06  5.46780863e-05
  9.44040283e-05  1.94281035e-04  1.14847742e-04 -1.59965669e-05]",0.0,0.0,0
"[-1.11006226e-05 -2.80283135e-05 -1.63104404e-05  3.97676677e-05
  7.63195370e-05  1.83730231e-04  1.41261575e-04 -1.59765752e-05]",0.0,0.0,0
"[-2.22734245e-06 -1.11006226e-05 -2.80283135e-05 -5.07397664e-06
  6.81391376e-05  1.76560457e-04  1.67208717e-04 -4.66091953e-05]",0.0,0.0,0
"[-4.44987631e-06 -2.22734245e-06 -1.11006226e-05 -1.63104404e-05
  5.37393196e-05  1.57234331e-04  1.87579493e-04 -7.33893985e-05]",0.0,0.0,0
"[-2.35027093e-05 -4.44987631e-06 -2.22734245e-06 -2.80283135e-05
  5.46780863e-05  1.43907217e-04  1.94254867e-04 -1.01444668e-04]",0.0,0.0,0
"[-3.30829284e-05 -2.35027093e-05 -4.44987631e-06 -1.11006226e-05
  3.97676677e-05  1.57500431e-04  1.76772057e-04 -1.02840101e-04]",0.0,0.0,0
"[-5.98155325e-05 -3.30829284e-05 -2.35027093e-05 -2.22734245e-06
 -5.07397664e-06  1.48142496e-04  1.33298436e-04 -9.62359885e-05]",0.0,0.0,0
"[-9.35670123e-05 -5.98155325e-05 -3.30829284e-05 -4.44987631e-06
 -1.63104404e-05  1.32778588e-04  9.90136151e-05 -1.07560442e-04]",0.0,0.0,0
"[-1.05692428e-04 -9.35670123e-05 -5.98155325e-05 -2.35027093e-05
 -2.80283135e-05  9.44040283e-05  1.00308141e-04 -9.76710124e-05]",0.0,0.0,0
"[-1.11656587e-04 -1.05692428e-04 -9.35670123e-05 -3.30829284e-05
 -1.11006226e-05  7.63195370e-05  1.40216812e-04 -5.69780686e-05]",0.0,0.0,0
"[-1.10475624e-04 -1.11656587e-04 -1.05692428e-04 -5.98155325e-05
 -2.22734245e-06  6.81391376e-05  1.30676323e-04 -2.86900548e-05]",0.0,0.0,0
"[-1.26877963e-04 -1.10475624e-04 -1.11656587e-04 -9.35670123e-05
 -4.44987631e-06  5.37393196e-05  1.44529013e-04 -1.80456647e-05]",0.0,0.0,0
"[-1.46071257e-04 -1.26877963e-04 -1.10475624e-04 -1.05692428e-04
 -2.35027093e-05  5.46780863e-05  1.60239870e-04  9.51459322e-06]",0.0,0.0,0
"[-1.67717415e-04 -1.46071257e-04 -1.26877963e-04 -1.11656587e-04
 -3.30829284e-05  3.97676677e-05  1.77172325e-04  3.29427348e-05]",0.0,0.0,0
"[-1.73789419e-04 -1.67717415e-04 -1.46071257e-04 -1.10475624e-04
 -5.98155325e-05 -5.07397664e-06  1.77988816e-04  3.19170027e-05]",0.0,0.0,0
"[-1.73888831e-04 -1.73789419e-04 -1.67717415e-04 -1.26877963e-04
 -9.35670123e-05 -1.63104404e-05  1.70138397e-04  4.61342429e-05]",0.0,0.0,0
"[-1.71204728e-04 -1.73888831e-04 -1.73789419e-04 -1.46071257e-04
 -1.05692428e-04 -2.80283135e-05  1.94281035e-04  7.23982086e-05]",0.0,0.0,0
"[-1.47157341e-04 -1.71204728e-04 -1.73888831e-04 -1.67717415e-04
 -1.11656587e-04 -1.11006226e-05  1.83730231e-04  9.03702452e-05]",0.0,0.0,0
"[-1.24952068e-04 -1.47157341e-04 -1.71204728e-04 -1.73789419e-04
 -1.10475624e-04 -2.22734245e-06  1.76560457e-04  8.30335575e-05]",0.0,0.0,0
"[-1.12950609e-04 -1.24952068e-04 -1.47157341e-04 -1.73888831e-04
 -1.26877963e-04 -4.44987631e-06  1.57234331e-04  7.97349027e-05]",0.0,0.0,0
"[-9.22362956e-05 -1.12950609e-04 -1.24952068e-04 -1.71204728e-04
 -1.46071257e-04 -2.35027093e-05  1.43907217e-04  8.21959687e-05]",0.0,0.0,0
"[-7.29164100e-05 -9.22362956e-05 -1.12950609e-04 -1.47157341e-04
 -1.67717415e-04 -3.30829284e-05  1.57500431e-04  7.79831735e-05]",0.0,0.0,0
"[-7.98203321e-05 -7.29164100e-05 -9.22362956e-05 -1.24952068e-04
 -1.73789419e-04 -5.98155325e-05  1.48142496e-04  6.28850034e-05]",0.0,0.0,0
"[-6.85837244e-05 -7.98203321e-05 -7.29164100e-05 -1.12950609e-04
 -1.73888831e-04 -9.35670123e-05  1.32778588e-04  4.85058658e-05]",0.0,0.0,0
"[-7.67156655e-05 -6.85837244e-05 -7.98203321e-05 -9.22362956e-05
 -1.71204728e-04 -1.05692428e-04  9.44040283e-05  4.89233383e-05]",0.0,0.0,0
"[-8.05252780e-05 -7.67156655e-05 -6.85837244e-05 -7.29164100e-05
 -1.47157341e-04 -1.11656587e-04  7.63195370e-05  4.92265632e-05]",0.0,0.0,0
"[-8.59600052e-05 -8.05252780e-05 -7.67156655e-05 -7.98203321e-05
 -1.24952068e-04 -1.10475624e-04  6.81391376e-05  5.73714528e-05]",0.0,0.0,0
"[-1.13625364e-04 -8.59600052e-05 -8.05252780e-05 -6.85837244e-05
 -1.12950609e-04 -1.26877963e-04  5.37393196e-05  7.77208560e-05]",0.0,0.0,0
"[-1.10369987e-04 -1.13625364e-04 -8.59600052e-05 -7.67156655e-05
 -9.22362956e-05 -1.46071257e-04  5.46780863e-05  8.73720128e-05]",0.0,0.0,0
"[ 1.18064539e-04  1.54648265e-04  1.46978328e-04  9.85372514e-05
  6.54040476e-05  8.10229317e-05  8.16880493e-05 -1.49009276e-05]",-0.00751527621250637,-0.0,0
"[1.02008834e-04 1.18064539e-04 1.54648265e-04 1.19173716e-04
 5.76316860e-05 8.87982115e-05 1.24594549e-04 2.54436212e-05]",-0.00751527621250637,-0.00751527621250637,1
"[6.48690181e-05 1.02008834e-04 1.18064539e-04 1.46978328e-04
 4.83354852e-05 9.51462860e-05 1.33592240e-04 5.97880850e-05]",-0.00751527621250637,-0.01503055242501274,2
"[2.15333219e-05 6.48690181e-05 1.02008834e-04 1.54648265e-04
 7.40032268e-05 9.90453352e-05 1.57520769e-04 6.36417567e-05]",-0.00751527621250637,-0.02254582863751911,3
"[2.76645533e-05 2.15333219e-05 6.48690181e-05 1.18064539e-04
 9.85372514e-05 1.03924558e-04 1.68574700e-04 5.60027211e-05]",-0.00751527621250637,-0.03006110485002548,4
"[6.75724891e-05 2.76645533e-05 2.15333219e-05 1.02008834e-04
 1.19173716e-04 1.06760303e-04 1.76712259e-04 5.98665391e-05]",-0.00751527621250637,-0.03757638106253185,5
"[7.97319538e-05 6.75724891e-05 2.76645533e-05 6.48690181e-05
 1.46978328e-04 9.63540171e-05 2.00037757e-04 7.53223489e-05]",-0.00751527621250637,-0.04509165727503822,6
"[5.76118139e-05 7.97319538e-05 6.75724891e-05 2.15333219e-05
 1.54648265e-04 8.36114642e-05 1.93549119e-04 6.68291102e-05]",-0.00751527621250637,-0.05260693348754459,7
"[4.57263112e-05 5.76118139e-05 7.97319538e-05 2.76645533e-05
 1.18064539e-04 6.54040476e-05 1.75931881e-04 6.71074183e-05]",-0.00751527621250637,-0.06012220970005096,8
"[3.99054418e-05 4.57263112e-05 5.76118139e-05 6.75724891e-05
 1.02008834e-04 5.76316860e-05 1.25031027e-04 6.41286189e-05]",-0.00751527621250637,-0.06763748591255733,9
"[1.69324198e-05 3.99054418e-05 4.57263112e-05 7.97319538e-05
 6.48690181e-05 4.83354852e-05 1.11835260e-04 5.45825046e-05]",-0.00751527621250637,-0.0751527621250637,10
"[-1.28482531e-05  1.69324198e-05  3.99054418e-05  5.76118139e-05
  2.15333219e-05  7.40032268e-05  1.07977972e-04  4.12782154e-05]",-0.00751527621250637,-0.08266803833757007,11
"[-1.76893237e-05 -1.28482531e-05  1.69324198e-05  4.57263112e-05
  2.76645533e-05  9.85372514e-05  1.26939342e-04  2.83458483e-05]",-0.00751527621250637,-0.09018331455007644,12
"[-1.28730820e-05 -1.76893237e-05 -1.28482531e-05  3.99054418e-05
  6.75724891e-05  1.19173716e-04  1.11045779e-04  1.05236420e-05]",-0.00751527621250637,-0.0976985907625828,13
"[ 1.01668404e-05 -1.28730820e-05 -1.76893237e-05  1.69324198e-05
  7.97319538e-05  1.46978328e-04  9.40206354e-05  2.76232940e-05]",-0.00751527621250637,-0.10521386697508918,14
"[ 5.12464775e-08  1.01668404e-05 -1.28730820e-05 -1.28482531e-05
  5.76118139e-05  1.54648265e-04  8.25482066e-05  3.81629730e-05]",-0.00751527621250637,-0.11272914318759554,15
"[-4.15397014e-06  5.12464775e-08  1.01668404e-05 -1.76893237e-05
  4.57263112e-05  1.18064539e-04  8.10229317e-05  2.33960022e-05]",-0.00751527621250637,-0.12024441940010192,16
"[-1.15640378e-05 -4.15397014e-06  5.12464775e-08 -1.28730820e-05
  3.99054418e-05  1.02008834e-04  8.87982115e-05  5.18226677e-05]",-0.00751527621250637,-0.12775969561260828,17
"[-4.50697931e-05 -1.15640378e-05 -4.15397014e-06  1.01668404e-05
  1.69324198e-05  6.48690181e-05  9.51462860e-05  7.34584029e-05]",-0.00751527621250637,-0.13527497182511466,18
"[-7.60080709e-05 -4.50697931e-05 -1.15640378e-05  5.12464775e-08
 -1.28482531e-05  2.15333219e-05  9.90453352e-05  7.27750159e-05]",-0.00751527621250637,-0.14279024803762103,19
"[-5.75613990e-05 -7.60080709e-05 -4.50697931e-05 -4.15397014e-06
 -1.76893237e-05  2.76645533e-05  1.03924558e-04  2.14313056e-05]",-0.00751527621250637,-0.1503055242501274,20
"[-8.82759553e-05 -5.75613990e-05 -7.60080709e-05 -1.15640378e-05
 -1.28730820e-05  6.75724891e-05  1.06760303e-04 -2.04161557e-05]",-0.00751527621250637,-0.15782080046263378,21
"[-1.44082212e-04 -8.82759553e-05 -5.75613990e-05 -4.50697931e-05
  1.01668404e-05  7.97319538e-05  9.63540171e-05 -7.49820240e-05]",-0.00751527621250637,-0.16533607667514014,22
"[-2.08945608e-04 -1.44082212e-04 -8.82759553e-05 -7.60080709e-05
  5.12464775e-08  5.76118139e-05  8.36114642e-05 -1.05016844e-04]",-0.00751527621250637,-0.1728513528876465,23
"[-2.73882470e-04 -2.08945608e-04 -1.44082212e-04 -5.75613990e-05
 -4.15397014e-06  4.57263112e-05  6.54040476e-05 -1.10218011e-04]",-0.00751527621250637,-0.1803666291001529,24
"[-3.12776963e-04 -2.73882470e-04 -2.08945608e-04 -8.82759553e-05
 -1.15640378e-05  3.99054418e-05  5.76316860e-05 -1.07180640e-04]",-0.00751527621250637,-0.18788190531265925,25
